MaxBenefit, x0, sigma, MassLoss, GrowthRate, OffspringNum, Symmetry, OffspringSet, dummy
1.0, 5.0, 0.1, 2.8, 0.9934994877759458, 15, 0.3656, 3.27; 4.33; 1.85; 4.21; 4.53; 1.84; 2.99; 4.58; 2.63; 4.37; 4.52; 4.75; 4.6; 4.23; 4.49; 
1.0, 5.0, 0.15, 2.8, 0.9991174125496015, 15, 0.5744, 3.61; 2.48; 4.63; 3.74; 4.6; 4.03; 2.7; 4.64; 4.17; 3.82; 4.0; 4.47; 2.46; 4.12; 3.71; 
1.0, 5.0, 0.2, 2.8, 1.0049868642172908, 13, 0.9767, 4.37; 4.52; 4.36; 4.37; 4.37; 4.5; 4.36; 4.37; 4.37; 4.37; 4.51; 4.37; 4.36; 
1.0, 5.0, 0.25, 2.8, 1.0107648544385102, 14, 0.5997, 4.39; 4.2; 2.45; 4.15; 4.25; 4.11; 4.15; 4.38; 4.23; 4.31; 4.15; 4.14; 4.14; 4.15; 
1.0, 5.0, 0.3, 2.8, 1.016643448898086, 14, 0.8889, 3.61; 4.26; 4.19; 4.1; 4.08; 4.09; 4.06; 4.08; 4.07; 4.23; 4.06; 4.06; 4.06; 4.26; 
1.0, 5.0, 0.35, 2.8, 1.0224621928556972, 14, 0.9802, 4.12; 4.04; 4.13; 4.14; 4.04; 4.14; 4.14; 4.1; 4.15; 4.04; 4.04; 4.04; 4.04; 4.03; 
1.0, 5.0, 0.4, 2.8, 1.0280296790714445, 14, 0.9972, 4.02; 4.02; 4.03; 4.03; 4.03; 4.01; 4.02; 4.03; 4.02; 4.02; 4.01; 4.01; 4.01; 4.03; 
1.0, 5.0, 0.45, 2.8, 1.033862321153057, 15, 0.9678, 3.9; 3.73; 3.9; 3.89; 3.72; 3.72; 3.73; 3.72; 3.89; 3.74; 3.73; 3.83; 3.89; 3.9; 3.9; 
1.0, 5.0, 0.5, 2.8, 1.0395095946891364, 15, 0.9966, 3.77; 3.77; 3.77; 3.78; 3.78; 3.77; 3.78; 3.77; 3.78; 3.77; 3.76; 3.78; 3.78; 3.78; 3.78; 
1.0, 5.0, 0.55, 2.8, 1.0450905627277778, 15, 0.9963, 3.66; 3.65; 3.66; 3.67; 3.67; 3.67; 3.66; 3.67; 3.65; 3.65; 3.65; 3.66; 3.66; 3.65; 3.66; 
1.0, 5.0, 0.6, 2.8, 1.0507376853896306, 15, 0.9971, 3.55; 3.54; 3.54; 3.55; 3.55; 3.54; 3.55; 3.55; 3.55; 3.54; 3.54; 3.55; 3.54; 3.55; 3.55; 
1.0, 5.0, 0.65, 2.8, 1.0564606046553817, 14, 0.9961, 3.46; 3.44; 3.46; 3.44; 3.44; 3.45; 3.46; 3.44; 3.44; 3.46; 3.46; 3.45; 3.45; 3.45; 
1.0, 5.0, 0.7, 2.8, 1.0623624831059888, 13, 0.9961, 3.36; 3.35; 3.35; 3.36; 3.36; 3.36; 3.36; 3.36; 3.35; 3.37; 3.37; 3.36; 3.35; 
1.0, 5.0, 0.75, 2.8, 1.0684428345911656, 13, 0.9968, 3.25; 3.24; 3.25; 3.26; 3.26; 3.25; 3.26; 3.25; 3.25; 3.26; 3.25; 3.24; 3.25; 
1.0, 5.0, 0.8, 2.8, 1.074719556333248, 12, 0.9966, 3.17; 3.18; 3.17; 3.17; 3.17; 3.17; 3.17; 3.16; 3.17; 3.18; 3.16; 3.18; 
1.0, 5.0, 0.85, 2.8, 1.0811610206239286, 11, 0.9959, 3.1; 3.09; 3.11; 3.11; 3.09; 3.1; 3.1; 3.09; 3.1; 3.11; 3.1; 
