MaxBenefit, x0, sigma, MassLoss, GrowthRate, OffspringNum, Symmetry, OffspringSet, dummy
1.0, 5.0, 0.1, 0.3, 1.0111162833538199, 6, 0.9981, 4.71; 4.7; 4.69; 4.69; 4.7; 4.7; 
1.0, 5.0, 0.15, 0.3, 1.022085697398305, 3, 0.9996, 4.58; 4.59; 4.59; 
1.0, 5.0, 0.2, 0.3, 1.0410412679781111, 2, 0.9999, 4.48; 4.48; 
1.0, 5.0, 0.25, 0.3, 1.0636557853609871, 2, 0.9999, 4.34; 4.34; 
1.0, 5.0, 0.3, 0.3, 1.087267027246937, 2, 0.9985, 4.21; 4.22; 
1.0, 5.0, 0.35, 0.3, 1.1119455636586144, 2, 0.9992, 4.1; 4.11; 
1.0, 5.0, 0.4, 0.3, 1.1377766534353833, 2, 0.9996, 3.98; 3.98; 
1.0, 5.0, 0.45, 0.3, 1.1648591983582746, 2, 0.9995, 3.85; 3.85; 
1.0, 5.0, 0.5, 0.3, 1.1932924736685981, 2, 0.9994, 3.73; 3.73; 
1.0, 5.0, 0.55, 0.3, 1.2231943130688943, 2, 0.9977, 3.61; 3.62; 
1.0, 5.0, 0.6, 0.3, 1.25467205518971, 2, 0.9984, 3.49; 3.5; 
1.0, 5.0, 0.65, 0.3, 1.287595733991751, 2, 0.9969, 3.4; 3.41; 
1.0, 5.0, 0.7, 0.3, 1.3213141548912466, 2, 0.9994, 3.35; 3.35; 
1.0, 5.0, 0.75, 0.3, 1.3549586148232713, 2, 0.9989, 3.32; 3.32; 
1.0, 5.0, 0.8, 0.3, 1.3878477629851198, 2, 0.9987, 3.3; 3.31; 
1.0, 5.0, 0.85, 0.3, 1.4194943631681674, 2, 0.9999, 3.29; 3.29; 
1.0, 5.0, 0.9, 0.3, 1.4495764888877227, 2, 0.9967, 3.28; 3.3; 
1.0, 5.0, 0.95, 0.3, 1.477876932479763, 2, 0.9921, 3.3; 3.27; 
1.0, 5.0, 1.0, 0.3, 1.5043830931523732, 2, 0.9983, 3.28; 3.29; 
1.0, 5.0, 1.05, 0.3, 1.5289827400384999, 2, 0.9929, 3.3; 3.27; 
1.0, 5.0, 1.1, 0.3, 1.5518096259342697, 2, 0.9994, 3.28; 3.28; 
1.0, 5.0, 1.15, 0.3, 1.5728626621238098, 2, 0.9961, 3.29; 3.27; 
1.0, 5.0, 1.2, 0.3, 1.5922918324898303, 2, 0.997, 3.29; 3.28; 
1.0, 5.0, 1.25, 0.3, 1.6101776768611527, 2, 0.9981, 3.28; 3.27; 
1.0, 5.0, 1.3, 0.3, 1.6266555499084117, 2, 0.9964, 3.28; 3.29; 
1.0, 5.0, 1.35, 0.3, 1.6418294999001546, 2, 0.9998, 3.29; 3.29; 
1.0, 5.0, 1.4, 0.3, 1.6558074112218484, 2, 0.9973, 3.3; 3.28; 
1.0, 5.0, 1.45, 0.3, 1.6686818917778248, 2, 0.994, 3.28; 3.3; 
1.0, 5.0, 1.5, 0.3, 1.6805882003125103, 2, 0.9995, 3.29; 3.3; 
1.0, 5.0, 1.55, 0.3, 1.691579586114781, 2, 0.9972, 3.3; 3.29; 
1.0, 5.0, 1.6, 0.3, 1.7017370695758118, 2, 0.9984, 3.29; 3.29; 
1.0, 5.0, 1.65, 0.3, 1.7111512916470488, 2, 0.9987, 3.3; 3.29; 
1.0, 5.0, 1.7, 0.3, 1.7198678293835332, 2, 0.9964, 3.29; 3.3; 
1.0, 5.0, 1.75, 0.3, 1.727970648949154, 2, 0.9977, 3.3; 3.29; 
1.0, 5.0, 1.8, 0.3, 1.7354934912227193, 2, 0.995, 3.32; 3.3; 
1.0, 5.0, 1.85, 0.3, 1.7425078538239815, 2, 0.9997, 3.31; 3.31; 
1.0, 5.0, 1.9, 0.3, 1.7490435968113576, 2, 0.9998, 3.31; 3.31; 
