MaxBenefit, x0, sigma, MassLoss, GrowthRate, OffspringNum, Symmetry, OffspringSet, dummy
1.0, 5.0, 0.1, 2.05, 0.9983396913001162, 15, 0.3913, 4.05; 4.53; 4.29; 4.75; 1.91; 3.93; 4.74; 4.2; 3.26; 4.07; 4.17; 4.47; 3.69; 3.7; 2.18; 
1.0, 5.0, 0.15, 2.05, 1.004181584207012, 13, 0.8635, 4.48; 4.48; 4.49; 4.49; 4.5; 3.74; 4.6; 4.48; 4.49; 4.48; 4.61; 4.61; 4.49; 
1.0, 5.0, 0.2, 2.05, 1.01009256819661, 13, 0.9933, 4.45; 4.46; 4.45; 4.46; 4.44; 4.45; 4.49; 4.44; 4.45; 4.45; 4.44; 4.48; 4.48; 
1.0, 5.0, 0.25, 2.05, 1.015826270312974, 14, 0.5489, 4.36; 4.35; 4.26; 4.33; 4.26; 4.26; 4.26; 4.26; 4.26; 2.27; 4.27; 4.27; 4.27; 4.27; 
1.0, 5.0, 0.3, 2.05, 1.0216702912915272, 14, 0.8272, 4.19; 4.19; 4.23; 4.2; 4.19; 3.28; 4.22; 4.19; 4.2; 4.23; 4.19; 4.19; 4.23; 4.19; 
1.0, 5.0, 0.35, 2.05, 1.027497080943251, 14, 0.9972, 4.09; 4.1; 4.1; 4.1; 4.09; 4.11; 4.1; 4.09; 4.1; 4.1; 4.09; 4.1; 4.09; 4.1; 
1.0, 5.0, 0.4, 2.05, 1.0332001900504797, 14, 0.997, 3.98; 3.97; 3.97; 3.98; 3.97; 3.97; 3.96; 3.98; 3.98; 3.97; 3.97; 3.96; 3.97; 3.98; 
1.0, 5.0, 0.45, 2.05, 1.0389716563583682, 14, 0.9966, 3.84; 3.84; 3.86; 3.86; 3.84; 3.85; 3.85; 3.84; 3.85; 3.84; 3.85; 3.86; 3.85; 3.86; 
1.0, 5.0, 0.5, 2.05, 1.0449717455487941, 12, 0.9965, 3.77; 3.76; 3.77; 3.76; 3.76; 3.75; 3.76; 3.75; 3.76; 3.75; 3.75; 3.75; 
1.0, 5.0, 0.55, 2.05, 1.0512579677105607, 11, 0.997, 3.65; 3.65; 3.65; 3.66; 3.66; 3.66; 3.65; 3.65; 3.65; 3.66; 3.65; 
1.0, 5.0, 0.6, 2.05, 1.0578293999031798, 10, 0.9971, 3.56; 3.57; 3.57; 3.56; 3.57; 3.56; 3.56; 3.56; 3.56; 3.56; 
1.0, 5.0, 0.65, 2.05, 1.0646839149863179, 9, 0.9971, 3.49; 3.48; 3.47; 3.49; 3.48; 3.48; 3.48; 3.49; 3.49; 
1.0, 5.0, 0.7, 2.05, 1.0717859606591218, 8, 0.9965, 3.4; 3.41; 3.4; 3.4; 3.4; 3.42; 3.41; 3.42; 
1.0, 5.0, 0.75, 2.05, 1.0792413723978025, 8, 0.9969, 3.3; 3.3; 3.3; 3.3; 3.3; 3.3; 3.31; 3.3; 
