MaxBenefit, x0, sigma, MassLoss, GrowthRate, OffspringNum, Symmetry, OffspringSet, dummy
1.0, 5.0, 0.1, 1.25, 1.0036332225160738, 13, 0.5907, 4.67; 2.56; 4.68; 4.68; 4.71; 4.72; 4.67; 4.68; 4.68; 4.68; 4.67; 4.67; 4.67; 
1.0, 5.0, 0.15, 1.25, 1.009610165551181, 13, 0.9871, 4.5; 4.5; 4.57; 4.49; 4.5; 4.51; 4.58; 4.5; 4.51; 4.59; 4.5; 4.51; 4.5; 
1.0, 5.0, 0.2, 1.25, 1.0154657265454485, 13, 0.9972, 4.44; 4.44; 4.44; 4.45; 4.45; 4.45; 4.45; 4.45; 4.45; 4.44; 4.45; 4.44; 4.46; 
1.0, 5.0, 0.25, 1.25, 1.0212708853033812, 12, 0.9973, 4.33; 4.31; 4.31; 4.31; 4.32; 4.31; 4.31; 4.31; 4.33; 4.31; 4.32; 4.31; 
1.0, 5.0, 0.3, 1.25, 1.027426504401339, 11, 0.997, 4.2; 4.19; 4.19; 4.2; 4.2; 4.19; 4.2; 4.19; 4.19; 4.19; 4.18; 
1.0, 5.0, 0.35, 1.25, 1.0340758752393504, 9, 0.9972, 4.09; 4.09; 4.09; 4.09; 4.1; 4.09; 4.09; 4.08; 4.09; 
1.0, 5.0, 0.4, 1.25, 1.0412730452495773, 8, 0.9976, 3.98; 3.98; 3.99; 3.99; 3.99; 3.98; 3.98; 3.98; 
1.0, 5.0, 0.45, 1.25, 1.0490663016352122, 7, 0.9972, 3.88; 3.89; 3.89; 3.87; 3.88; 3.88; 3.88; 
1.0, 5.0, 0.5, 1.25, 1.0575387248725518, 6, 0.9969, 3.8; 3.8; 3.8; 3.79; 3.8; 3.8; 
1.0, 5.0, 0.55, 1.25, 1.0667016063142327, 5, 0.9986, 3.72; 3.72; 3.72; 3.73; 3.72; 
1.0, 5.0, 0.6, 1.25, 1.0762961603395262, 5, 0.9971, 3.62; 3.6; 3.61; 3.62; 3.61; 
1.0, 5.0, 0.65, 1.25, 1.0871810959928085, 4, 0.9978, 3.56; 3.57; 3.57; 3.57; 
1.0, 5.0, 0.7, 1.25, 1.0983725643030255, 4, 0.9972, 3.46; 3.46; 3.47; 3.47; 
1.0, 5.0, 0.75, 1.25, 1.11076717168518, 3, 0.9989, 3.46; 3.46; 3.46; 
1.0, 5.0, 0.8, 1.25, 1.1246975157158894, 3, 0.9971, 3.36; 3.37; 3.36; 
1.0, 5.0, 0.85, 1.25, 1.138940987097365, 3, 0.9975, 3.28; 3.27; 3.27; 
1.0, 5.0, 0.9, 1.25, 1.1535052077720338, 3, 0.9972, 3.19; 3.19; 3.18; 
1.0, 5.0, 0.95, 1.25, 1.1719632519621475, 2, 0.9997, 3.3; 3.3; 
1.0, 5.0, 1.0, 1.25, 1.1925564430658278, 2, 0.9983, 3.25; 3.26; 
1.0, 5.0, 1.05, 1.25, 1.2127617803042665, 2, 0.9994, 3.23; 3.23; 
1.0, 5.0, 1.1, 1.25, 1.2323388735365515, 2, 0.9995, 3.2; 3.2; 
1.0, 5.0, 1.15, 1.25, 1.2511114150526645, 2, 0.9996, 3.18; 3.18; 
1.0, 5.0, 1.2, 1.25, 1.2689729100001443, 2, 0.9975, 3.17; 3.18; 
1.0, 5.0, 1.25, 1.25, 1.2858833273487709, 2, 0.9989, 3.17; 3.17; 
1.0, 5.0, 1.3, 1.25, 1.3018372197938954, 2, 0.9996, 3.16; 3.16; 
1.0, 5.0, 1.35, 1.25, 1.316836576640139, 2, 0.997, 3.16; 3.15; 
1.0, 5.0, 1.4, 1.25, 1.3309187550911434, 2, 0.9982, 3.17; 3.16; 
1.0, 5.0, 1.45, 1.25, 1.344124720293483, 2, 0.9976, 3.16; 3.17; 
1.0, 5.0, 1.5, 1.25, 1.3564975514955533, 2, 0.9961, 3.17; 3.15; 
1.0, 5.0, 1.55, 1.25, 1.3680962312068528, 2, 0.9993, 3.16; 3.16; 
1.0, 5.0, 1.6, 1.25, 1.3799256013363914, 3, 0.9978, 2.43; 2.43; 2.42; 
1.0, 5.0, 1.65, 1.25, 1.3944488084357225, 3, 0.9985, 2.43; 2.42; 2.43; 
1.0, 5.0, 1.7, 1.25, 1.408384697559932, 3, 0.995, 2.42; 2.41; 2.41; 
1.0, 5.0, 1.75, 1.25, 1.4217222567531, 3, 0.9947, 2.4; 2.41; 2.42; 
1.0, 5.0, 1.8, 1.25, 1.4344758013716592, 3, 0.9981, 2.4; 2.41; 2.41; 
1.0, 5.0, 1.85, 1.25, 1.4466498390159686, 3, 0.9978, 2.4; 2.41; 2.4; 
1.0, 5.0, 1.9, 1.25, 1.4582637961397267, 3, 0.9971, 2.4; 2.41; 2.41; 
1.0, 5.0, 1.95, 1.25, 1.4693319908933318, 3, 0.9928, 2.42; 2.4; 2.4; 
1.0, 5.0, 2.0, 1.25, 1.4798836565552325, 3, 0.9927, 2.41; 2.4; 2.42; 
1.0, 5.0, 2.05, 1.25, 1.4899427234541966, 3, 0.9973, 2.41; 2.41; 2.41; 
1.0, 5.0, 2.1, 1.25, 1.4995198775833085, 3, 0.9953, 2.41; 2.42; 2.42; 
1.0, 5.0, 2.15, 1.25, 1.5086416783944392, 3, 0.9909, 2.4; 2.43; 2.42; 
1.0, 5.0, 2.2, 1.25, 1.51734041762876, 3, 0.9942, 2.42; 2.42; 2.41; 
1.0, 5.0, 2.25, 1.25, 1.525626739369847, 3, 0.9993, 2.42; 2.42; 2.42; 
1.0, 5.0, 2.3, 1.25, 1.5335314405864389, 3, 0.9994, 2.43; 2.42; 2.43; 
