MaxBenefit, x0, sigma, MassLoss, GrowthRate, OffspringNum, Symmetry, OffspringSet, dummy
1.0, 5.0, 0.1, 1.8, 0.9999452482568035, 13, 0.9394, 4.5; 4.73; 4.49; 4.48; 4.44; 4.73; 4.52; 4.39; 4.37; 4.35; 4.38; 4.31; 4.49; 
1.0, 5.0, 0.15, 1.8, 1.0058926385698848, 13, 0.9158, 4.49; 4.5; 4.05; 4.49; 4.51; 4.49; 4.5; 4.55; 4.5; 4.51; 4.5; 4.5; 4.61; 
1.0, 5.0, 0.2, 1.8, 1.0117631398379054, 13, 0.9974, 4.46; 4.46; 4.48; 4.48; 4.47; 4.46; 4.47; 4.48; 4.48; 4.48; 4.47; 4.47; 4.48; 
1.0, 5.0, 0.25, 1.8, 1.0174986263679653, 14, 0.6183, 4.27; 4.27; 4.34; 4.26; 4.26; 2.5; 4.34; 4.25; 4.25; 4.25; 4.26; 4.34; 4.25; 4.35; 
1.0, 5.0, 0.3, 1.8, 1.0233947734605948, 14, 0.9064, 4.21; 4.19; 4.18; 4.18; 4.19; 4.19; 4.21; 4.19; 4.2; 4.2; 3.66; 4.19; 4.21; 4.18; 
1.0, 5.0, 0.35, 1.8, 1.029090076223564, 13, 0.9979, 4.1; 4.1; 4.1; 4.1; 4.1; 4.09; 4.09; 4.09; 4.1; 4.09; 4.09; 4.09; 4.09; 
1.0, 5.0, 0.4, 1.8, 1.0350011281996965, 13, 0.9972, 3.96; 3.97; 3.97; 3.97; 3.96; 3.97; 3.97; 3.97; 3.96; 3.96; 3.96; 3.97; 3.96; 
1.0, 5.0, 0.45, 1.8, 1.0411183833345112, 11, 0.9966, 3.87; 3.86; 3.88; 3.87; 3.86; 3.86; 3.87; 3.87; 3.86; 3.88; 3.86; 
1.0, 5.0, 0.5, 1.8, 1.0475954641872898, 10, 0.9967, 3.77; 3.77; 3.78; 3.76; 3.76; 3.76; 3.76; 3.76; 3.77; 3.76; 
1.0, 5.0, 0.55, 1.8, 1.0544114094850365, 9, 0.9969, 3.67; 3.66; 3.67; 3.67; 3.68; 3.67; 3.68; 3.67; 3.67; 
1.0, 5.0, 0.6, 1.8, 1.0615688492821769, 8, 0.9977, 3.58; 3.59; 3.59; 3.59; 3.58; 3.59; 3.58; 3.58; 
1.0, 5.0, 0.65, 1.8, 1.0690222726475587, 7, 0.9964, 3.51; 3.5; 3.51; 3.52; 3.5; 3.51; 3.52; 
1.0, 5.0, 0.7, 1.8, 1.076946337919249, 7, 0.9963, 3.4; 3.41; 3.42; 3.41; 3.41; 3.42; 3.4; 
1.0, 5.0, 0.75, 1.8, 1.085117760554641, 6, 0.9969, 3.36; 3.35; 3.34; 3.34; 3.36; 3.35; 
1.0, 5.0, 0.8, 1.8, 1.0937676146767972, 6, 0.996, 3.25; 3.24; 3.26; 3.26; 3.25; 3.24; 
