MaxBenefit, x0, sigma, MassLoss, GrowthRate, OffspringNum, Symmetry, OffspringSet, dummy
1.0, 5.0, 0.1, 1.35, 1.0029597693272212, 13, 0.6026, 4.64; 4.66; 4.65; 4.66; 4.65; 4.64; 2.61; 4.65; 4.71; 4.73; 4.64; 4.73; 4.65; 
1.0, 5.0, 0.15, 1.35, 1.0089124886670082, 13, 0.904, 4.54; 4.54; 4.59; 4.6; 4.55; 4.53; 4.59; 4.55; 4.54; 3.97; 4.59; 4.53; 4.54; 
1.0, 5.0, 0.2, 1.35, 1.0147864544543141, 13, 0.9975, 4.46; 4.45; 4.45; 4.46; 4.45; 4.44; 4.45; 4.45; 4.44; 4.45; 4.45; 4.44; 4.45; 
1.0, 5.0, 0.25, 1.35, 1.0206230313730176, 13, 0.9971, 4.32; 4.31; 4.32; 4.33; 4.32; 4.32; 4.31; 4.33; 4.31; 4.33; 4.31; 4.32; 4.32; 
1.0, 5.0, 0.3, 1.35, 1.0265527153848506, 12, 0.9972, 4.19; 4.19; 4.18; 4.19; 4.2; 4.19; 4.2; 4.19; 4.19; 4.2; 4.18; 4.19; 
1.0, 5.0, 0.35, 1.35, 1.0328922157064877, 10, 0.9973, 4.09; 4.08; 4.08; 4.09; 4.09; 4.08; 4.08; 4.08; 4.08; 4.09; 
1.0, 5.0, 0.4, 1.35, 1.0397180032192348, 9, 0.9974, 3.97; 3.98; 3.98; 3.98; 3.97; 3.97; 3.98; 3.97; 3.97; 
1.0, 5.0, 0.45, 1.35, 1.0470876373719817, 7, 0.9973, 3.89; 3.9; 3.9; 3.9; 3.89; 3.89; 3.89; 
1.0, 5.0, 0.5, 1.35, 1.0549573124848695, 6, 0.9984, 3.82; 3.81; 3.82; 3.81; 3.81; 3.81; 
1.0, 5.0, 0.55, 1.35, 1.063492328968608, 6, 0.9964, 3.7; 3.71; 3.69; 3.7; 3.7; 3.69; 
1.0, 5.0, 0.6, 1.35, 1.0726011490082898, 5, 0.9973, 3.63; 3.63; 3.62; 3.64; 3.63; 
1.0, 5.0, 0.65, 1.35, 1.0821964378469482, 5, 0.9983, 3.53; 3.53; 3.53; 3.52; 3.52; 
1.0, 5.0, 0.7, 1.35, 1.092678276681459, 4, 0.9972, 3.48; 3.49; 3.49; 3.48; 
1.0, 5.0, 0.75, 1.35, 1.1038170014108561, 4, 0.9987, 3.39; 3.39; 3.39; 3.4; 
1.0, 5.0, 0.8, 1.35, 1.1151665104737654, 4, 0.9986, 3.29; 3.29; 3.29; 3.29; 
1.0, 5.0, 0.85, 1.35, 1.1284629080113353, 3, 0.999, 3.31; 3.31; 3.31; 
1.0, 5.0, 0.9, 1.35, 1.1424991545734695, 3, 0.9961, 3.22; 3.21; 3.23; 
1.0, 5.0, 0.95, 1.35, 1.156842127507594, 3, 0.9978, 3.13; 3.12; 3.13; 
1.0, 5.0, 1.0, 1.35, 1.1714946217121978, 3, 0.9978, 3.05; 3.05; 3.04; 
1.0, 5.0, 1.05, 1.35, 1.1868178384684112, 2, 0.9991, 3.23; 3.23; 
1.0, 5.0, 1.1, 1.35, 1.2058005775849319, 2, 0.9982, 3.19; 3.2; 
1.0, 5.0, 1.15, 1.35, 1.224121965115713, 2, 0.9999, 3.19; 3.19; 
1.0, 5.0, 1.2, 1.35, 1.2416467609427762, 2, 0.9963, 3.16; 3.17; 
1.0, 5.0, 1.25, 1.35, 1.258316036573321, 2, 0.9983, 3.16; 3.16; 
1.0, 5.0, 1.3, 1.35, 1.2740793571747293, 2, 0.9956, 3.15; 3.17; 
1.0, 5.0, 1.35, 1.35, 1.2889692938848878, 2, 0.9999, 3.15; 3.15; 
1.0, 5.0, 1.4, 1.35, 1.3029666856769802, 2, 0.9963, 3.16; 3.14; 
1.0, 5.0, 1.45, 1.35, 1.3161285546268755, 2, 0.9986, 3.15; 3.14; 
1.0, 5.0, 1.5, 1.35, 1.3312031241378803, 3, 0.997, 2.45; 2.45; 2.46; 
1.0, 5.0, 1.55, 1.35, 1.3466036369270373, 3, 0.9945, 2.43; 2.44; 2.45; 
1.0, 5.0, 1.6, 1.35, 1.3615021818500321, 3, 0.9961, 2.43; 2.42; 2.42; 
1.0, 5.0, 1.65, 1.35, 1.3758654594748676, 3, 0.998, 2.42; 2.42; 2.41; 
1.0, 5.0, 1.7, 1.35, 1.3896675790391488, 3, 0.9977, 2.41; 2.42; 2.41; 
1.0, 5.0, 1.75, 1.35, 1.4028952747867756, 3, 0.9899, 2.4; 2.4; 2.42; 
1.0, 5.0, 1.8, 1.35, 1.415569774348946, 3, 0.9917, 2.41; 2.39; 2.41; 
1.0, 5.0, 1.85, 1.35, 1.4276872769989928, 3, 0.9953, 2.41; 2.4; 2.39; 
1.0, 5.0, 1.9, 1.35, 1.439257235659158, 3, 0.9942, 2.4; 2.41; 2.39; 
1.0, 5.0, 1.95, 1.35, 1.4503030190708097, 3, 0.9958, 2.4; 2.41; 2.4; 
1.0, 5.0, 2.0, 1.35, 1.460838103468908, 3, 0.993, 2.41; 2.4; 2.4; 
1.0, 5.0, 2.05, 1.35, 1.4708878869463056, 3, 0.9951, 2.4; 2.41; 2.41; 
1.0, 5.0, 2.1, 1.35, 1.4804711151600336, 3, 0.9955, 2.41; 2.4; 2.41; 
1.0, 5.0, 2.15, 1.35, 1.4896069109526944, 3, 0.9982, 2.41; 2.41; 2.41; 
1.0, 5.0, 2.2, 1.35, 1.498315563182517, 3, 0.9932, 2.41; 2.42; 2.41; 
1.0, 5.0, 2.25, 1.35, 1.5066267884842683, 3, 0.9982, 2.42; 2.42; 2.42; 
